rank,uid,username,type
1,766347,Upanチョコ,提督
2,532705928,八木百货社长,提督
3,499403795,白-小灰灰,舰长
4,11866511,顾筱贱,舰长
5,3694282,席雨迎新,舰长
6,3797081,万般皆命-Inochi,舰长
7,10060958,缥凌,舰长
8,20029293,参议院的震荡波,舰长
9,1757179,黑猫家的黑咪,舰长
10,79138148,宽油彭膨芃,舰长
11,53390742,肆叁该摸了,舰长
12,1833082,方法放寒假,舰长
13,15998465,位面之碎,舰长
14,25132024,无骨鸭掌-boneless,舰长
15,1428441528,阿买official,舰长
16,23985,黒猫サクヤ_月の雫,舰长
17,768023,提督才是本子王,舰长
18,663260967,乂-凛,舰长
19,88715919,睡教协会,舰长
20,3493090912373030,花见深雪_Miyuki,舰长
21,450028669,煲仔饭咕咕猫,舰长
22,388157004,可爱迷人的陆陆,舰长
23,4120425,イヤホンマン-挤卡版,舰长
24,39554268,AdSparkling,舰长
25,265465301,回忆是迷迭花的花语,舰长
26,23155481,一点荧惑,舰长
27,54659460,秋道南也,舰长
