rank,uid,username,type
1,766347,Upan,总督
2,341979543,万年鸽妖,提督
3,499403795,白-小灰灰,舰长
4,532705928,八木百货社长,舰长
5,9113499,天下の宗一郎,舰长
6,3001757,亞鼎Akanae,舰长
7,10060958,缥凌,舰长
8,337515,Blackの黑土,舰长
9,492045,飘渺之雲,舰长
10,3797081,万般皆命-,舰长
11,3694282,席雨迎新,舰长
12,16341643,角狩猎犬,舰长
13,1757179,黑猫家的黑咪,舰长
14,23740116,东方的西瓜,舰长
15,4332144,社畜老墨,舰长
16,20029293,参议院的震荡波,舰长
17,8952170,千灯迷时,舰长
18,298134792,崩坏的栗子_108番,舰长
19,561780,理科卷卷卷子,舰长
20,477081998,漫步星河丶,舰长
21,9372115,乃乃乃乃乃ww,舰长
22,189808492,碧玺色的赑屃,舰长
23,296574,Nz兔子,舰长
24,79138148,宽油彭膨芃,舰长
25,87652821,vaultboymax,舰长
26,319985534,慕澪萨满,舰长
27,221830917,氪氪子OvO,舰长
28,98844,眠鳥春告,舰长
29,2592337,死野猪,舰长
30,60462037,Gouryella2022,舰长
31,1833082,方法放寒假,舰长
32,1178470738,八木百货,舰长
33,613156127,隊長別開槍啊_,舰长
34,15998465,位面之碎,舰长
35,47113,残樱雪_柴废养殖协会,舰长
36,2089736,巫马白,舰长
37,3806661,冥夜墨雪,舰长
38,11139137,魇燎,舰长
39,11077016,17岁的萨拉弗,舰长
40,613799,法米通,舰长
41,628815609,参离昴,舰长
42,53390742,单推猫猫鼠的43,舰长
43,6589249,drjjj,舰长
44,3493092034349749,Florica今天睡饱了吗,舰长
45,30071809,瑟克特夫卡爾的攝政,舰长
46,338,你妹,舰长
47,768023,提督才是本子王,舰长
48,1895012471,蕡实astre,舰长
49,2822100,古玉石,舰长
50,26597121,努力挣钱的jill,舰长
51,187055,vincent.,舰长
52,14144828,新兵班卡敏,舰长
53,393512178,相比小鹰更爱炉灰,舰长
54,102469173,冰风飘羽,舰长
55,423459661,飛電或人,舰长
56,329662247,咕噜灵-啵,舰长
57,23985,黒猫サクヤ,舰长
58,1428441528,阿买official,舰长
59,21411177,喵喵喵小薇,舰长
60,4245221,dhfuvn,舰长
61,465137,Maksim大和,舰长
62,585168,哈粗捏,舰长
63,865097,咲夜丶白兰度,舰长
64,23314626,君子猿鹤,舰长
65,14650166,败树_Official,舰长
66,835093,自热火锅没底料的月光,舰长
67,437880151,狂気のMad_Scientist,舰长
68,1968783589,茉吱Mojuko,舰长
69,351667336,只好乱写名字,舰长
70,106229064,伊鹿北,舰长
71,26158799,梦静思故里,舰长
72,565628,星河水母,舰长
73,16883514,大胡子尼酱,舰长
74,8208104,Inozl,舰长
75,1028421955,喜欢吃鼠鼠的猫,舰长
76,206212277,sifanbaobao,舰长
77,38547066,离心之失,舰长
78,478193220,冬瓜酱dayo,舰长
79,702725328,你好啊-小狗狗,舰长
80,3494357927725237,我还是小号--,舰长
81,1289454295,猜猜我是谁小号--,舰长
82,125720,酸菜S,舰长
83,10790971,美少女mellow111,舰长
84,282508755,灬_怀念_灬,舰长
85,501527627,贺寻study,舰长
86,381741167,炽莨Bryant,舰长
87,609672301,莫当前尘,舰长
88,225347042,九重紫Official,舰长
89,700424407,黑幕的万星小号597,舰长
90,22908102,清心睡,舰长
91,8991735,二零爱喝的舒化奶,舰长
92,385351167,_御影,舰长
93,504434999,yumioni_忧弥,舰长
94,343011343,我的爱人阿森纳,舰长
95,65453332,Monoeee,舰长
96,2784594,三文鱼今天累得吐泡泡,舰长
97,397876577,加勒吉,舰长
98,383768376,ROG玩家国度,舰长
99,2408280,沉默寡言汇率duang,舰长
100,22952897,老咸苟,舰长
101,39893943,黑黑黑黑宅,舰长
