rank,uid,username,type
1,766347,Upanチョコ,提督
2,11866511,顾筱贱,提督
3,499403795,白-小灰灰,舰长
4,532705928,八木百货社长,舰长
5,3694282,席雨皮皮,舰长
6,9113499,天下の宗一郎,舰长
7,10060958,缥凌,舰长
8,3797081,万般皆命-Inochi,舰长
9,45543898,九-古,舰长
10,3001757,亞鼎Akanae,舰长
11,337515,Blackの黑土,舰长
12,1757179,黑猫家的黑咪,舰长
13,31102765,一只普通的土豆片,舰长
14,18075705,夜然z,舰长
15,79138148,宽油彭膨芃,舰长
16,319985534,慕澪萨满,舰长
17,186388,美琴丶,舰长
18,44996638,人生哒呦,舰长
19,53390742,肆叁该摸了,舰长
20,14160235,伊卡呦,舰长
21,561780,理科卷卷卷子,舰长
22,303387,蕾欧诺菈,舰长
23,1833082,方法放寒假,舰长
24,15998465,位面之碎,舰长
25,381741167,炽莨Bryant,舰长
26,12310907,美味的包包,舰长
27,1428441528,阿买official,舰长
28,437880151,狂気のMad_Scientist,舰长
29,23985,黒猫サクヤ_月の雫,舰长
30,351667336,只好乱写名字,舰长
31,2466201,那朵花未绽放,舰长
32,3094856,MLFRDASSX,舰长
33,479612904,无形之名,舰长
34,478193220,冬瓜酱dayo,舰长
35,1581983529,鬼鲨l,舰长
36,59701239,孤狼群豺,舰长
37,8860886,YokiLee17,舰长
38,3546608679520747,がちさん,舰长
39,22977747,很难受的夹子,舰长
40,34188791,frysta,舰长
41,501527627,贺寻study,舰长
42,3546666212788515,炽寂,舰长
43,28284017,神墟的砖瓦,舰长
44,26158799,梦静思故里,舰长
45,355090622,明月柚木_Official,舰长
46,29155932,AFOghost,舰长
47,322232337,摆烂黑听人,舰长
48,672452583,沐叶宁,舰长
49,5716879,随の逸,舰长
50,316574968,飞_迈,舰长
51,25132024,无骨鸭掌-boneless,舰长
52,668381956,雪乃的猫咪,舰长
53,3546745468357073,夜夜凌轩,舰长
